SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max

S07xS34,syn,0.0447323,0.264598,-0.387334,0.4682,-0.527364,0.600917,-1.1504,1.39922

S07xS35,bsyn,-0.0176114,0.287618,-0.500014,0.44495,-0.66708,0.573283,-1.21948,1.46147

S07xS35,syn,-0.00237067,0.241189,-0.399756,0.399555,-0.548818,0.516966,-0.882226,1.22068

S07xS36,bsyn,-0.00254311,0.285997,-0.462282,0.484659,-0.610944,0.643581,-1.10299,1.55827

S07xS36,syn,0.0148438,0.244644,-0.373532,0.423547,-0.519852,0.563964,-1.08067,1.39033

S07xS37,bsyn,0.00226768,0.295233,-0.490204,0.488575,-0.679671,0.610814,-1.22982,1.3646

S07xS37,syn,0.0192496,0.247217,-0.386617,0.432638,-0.580615,0.538163,-1.05338,1.27003

S07xS38,bsyn,0.0351814,0.304074,-0.47907,0.53736,-0.626185,0.666977,-1.20572,1.25133

S07xS38,syn,0.0549554,0.249523,-0.344563,0.47596,-0.497179,0.58419,-1.14888,1.08473

S07xS39,bsyn,-0.0228183,0.280868,-0.490712,0.436121,-0.712756,0.573614,-1.23561,1.4281

S07xS39,syn,-0.00811487,0.238144,-0.398265,0.386145,-0.620898,0.508898,-1.00915,1.34503

S07xS40,bsyn,0.0124209,0.312899,-0.508847,0.526631,-0.648086,0.661511,-1.32091,1.59567

S07xS40,syn,0.0322838,0.24243,-0.368479,0.430806,-0.499573,0.538194,-1.0953,1.26948

S08xS01,bsyn,-0.0424118,0.316569,-0.594784,0.45682,-0.777503,0.579009,-1.39454,1.36999

S08xS01,syn,-0.0242752,0.275491,-0.491721,0.415117,-0.643384,0.528995,-1.3579,1.04374

S08xS02,bsyn,-0.0105588,0.290534,-0.490258,0.475213,-0.61289,0.604121,-1.2571,1.19716

S08xS02,syn,-0.00153182,0.262099,-0.43683,0.427087,-0.573268,0.55403,-1.33666,1.60498

S08xS03,bsyn,0.0184478,0.312378,-0.507229,0.524219,-0.662251,0.661626,-1.42424,1.36703

S08xS03,syn,0.0361052,0.257789,-0.395746,0.452396,-0.539919,0.576173,-1.1231,1.28176

S08xS04,bsyn,-0.0120391,0.270828,-0.44719,0.442731,-0.566113,0.584442,-1.1421,1.16607

S08xS04,syn,0.00890061,0.234611,-0.35505,0.413072,-0.473021,0.544941,-1.06116,1.13037

S08xS05,bsyn,-0.0310613,0.303055,-0.516529,0.472206,-0.656998,0.608841,-1.38123,1.22918

S08xS05,syn,-0.0125784,0.243597,-0.413171,0.393644,-0.517593,0.521841,-1.19689,1.16397

S08xS06,bsyn,-0.0221033,0.299833,-0.524407,0.460414,-0.666451,0.593336,-1.27021,1.59049

S08xS06,syn,0.000305859,0.243022,-0.404408,0.38568,-0.532335,0.499984,-1.15327,1.32483

S08xS07,bsyn,-0.00770061,0.297266,-0.499158,0.47672,-0.653359,0.621803,-1.19427,1.4683

S08xS07,syn,0.00392096,0.253186,-0.413603,0.415307,-0.544884,0.545597,-1.11499,1.19897

S08xS09,bsyn,-0.00887534,0.280072,-0.489596,0.43648,-0.642418,0.577786,-1.24277,1.42448

S08xS09,syn,0.00205554,0.241236,-0.404599,0.382423,-0.540793,0.497545,-1.24999,1.29071

S08xS10,bsyn,-0.0253514,0.279901,-0.479506,0.43735,-0.602941,0.561366,-1.0763,1.23937

S08xS10,syn,-0.0124519,0.238488,-0.404974,0.377637,-0.518407,0.485314,-0.999957,1.0841

S08xS11,bsyn,-0.0359295,0.29197,-0.521332,0.438821,-0.66199,0.572068,-1.41469,1.39824

S08xS11,syn,-0.0111177,0.236755,-0.40145,0.378173,-0.528974,0.487427,-1.10187,1.31225

S08xS12,bsyn,-0.0327498,0.301765,-0.528716,0.456814,-0.656513,0.602505,-1.29287,1.30182

S08xS12,syn,-0.0133584,0.259138,-0.438026,0.405071,-0.568972,0.52217,-1.23826,1.33787

S08xS13,bsyn,-0.0332183,0.30392,-0.539371,0.461872,-0.676126,0.615439,-1.29601,1.51794

S08xS13,syn,-0.0150608,0.242408,-0.417521,0.378169,-0.529746,0.502837,-1.11871,1.37703

S08xS14,bsyn,-0.049813,0.305115,-0.548825,0.453885,-0.687522,0.638644,-1.51972,1.31634

S08xS14,syn,-0.0334122,0.25218,-0.452046,0.391472,-0.570909,0.551525,-1.05659,1.11896

S08xS15,bsyn,-0.008936,0.294508,-0.497651,0.477864,-0.639862,0.610864,-1.39549,1.28117

S08xS15,syn,0.00737632,0.240716,-0.387287,0.402706,-0.523117,0.513714,-1.19637,1.12066

S08xS16,bsyn,-0.0158536,0.296202,-0.497,0.472452,-0.633411,0.608525,-1.12347,1.47564

S08xS16,syn,-0.00424354,0.250944,-0.421386,0.402338,-0.541387,0.526405,-1.19966,1.25214

S08xS17,bsyn,-0.0162716,0.2754,-0.460428,0.43504,-0.587937,0.560527,-1.33503,1.55264

S08xS17,syn,-0.00576347,0.241969,-0.400947,0.392293,-0.51997,0.498415,-1.06322,1.33299

S08xS18,bsyn,-0.0117904,0.310145,-0.517825,0.500962,-0.655247,0.654932,-1.32703,1.3656

S08xS18,syn,0.010535,0.254402,-0.410615,0.433851,-0.513789,0.577591,-0.928455,1.31891

S08xS19,bsyn,-0.00908542,0.273814,-0.474004,0.435786,-0.601503,0.555051,-1.10757,1.19721

S08xS19,syn,0.00511893,0.233373,-0.387215,0.383577,-0.513114,0.486196,-1.08902,0.978064

S08xS20,bsyn,-0.00226487,0.276019,-0.464931,0.452214,-0.587069,0.572488,-1.07909,1.22541

S08xS20,syn,0.0087275,0.256066,-0.430166,0.416917,-0.545266,0.531467,-1.03652,1.11451

S08xS21,bsyn,-0.00864406,0.307861,-0.514152,0.499554,-0.642762,0.635235,-1.28791,1.37957

S08xS21,syn,0.0114773,0.247947,-0.390843,0.426965,-0.506088,0.543299,-1.14015,1.12508

S08xS22,bsyn,-0.0520178,0.288575,-0.529386,0.416057,-0.673684,0.557576,-1.32987,1.28617

S08xS22,syn,-0.0371508,0.250298,-0.449582,0.367464,-0.566017,0.50013,-1.14425,1.18273

S08xS23,bsyn,-0.0111434,0.306854,-0.521277,0.487211,-0.661606,0.616735,-1.29813,1.41046

S08xS23,syn,0.00566519,0.263095,-0.42681,0.440951,-0.554439,0.550349,-1.15716,1.18697

S08xS24,bsyn,-0.0425847,0.286264,-0.510519,0.432876,-0.643504,0.557406,-1.26828,1.26697

S08xS24,syn,-0.0279172,0.259019,-0.457913,0.39136,-0.599345,0.500355,-1.31944,1.11056

S08xS25,bsyn,0.0177757,0.288796,-0.468518,0.48309,-0.625448,0.607529,-1.24093,1.26564

S08xS25,syn,0.0334192,0.246902,-0.383303,0.426505,-0.514962,0.542393,-1.14523,1.19599

S08xS26,bsyn,-0.0457283,0.28696,-0.52285,0.43857,-0.65877,0.558849,-1.21022,1.29206

S08xS26,syn,-0.0209433,0.222796,-0.391719,0.346655,-0.496672,0.447338,-0.956152,1.05526

S08xS27,bsyn,-0.00858756,0.304771,-0.512748,0.487361,-0.627748,0.630623,-1.15493,1.34104

S08xS27,syn,0.00996907,0.252714,-0.415673,0.416453,-0.522521,0.532715,-1.06194,1.37702

S08xS28,bsyn,-0.0171556,0.289232,-0.498489,0.452483,-0.629147,0.587364,-1.13309,1.34617

S08xS28,syn,0.00075684,0.251229,-0.412653,0.411822,-0.532641,0.534301,-1.23631,1.24595

S08xS29,bsyn,-0.00964506,0.269046,-0.45772,0.418574,-0.590232,0.541923,-1.0309,1.04178

S08xS29,syn,-0.000246108,0.23509,-0.379997,0.389735,-0.498452,0.507474,-1.17924,1.07455

S08xS30,bsyn,-0.0645658,0.303153,-0.564669,0.431949,-0.722402,0.580129,-1.35143,1.29256

S08xS30,syn,-0.0414747,0.234109,-0.430422,0.345919,-0.546273,0.471243,-1.32419,1.08129

S08xS31,bsyn,-0.0244755,0.299364,-0.53005,0.4645,-0.659388,0.586171,-1.16376,1.11409

S08xS31,syn,-0.00716358,0.251794,-0.431391,0.398765,-0.545442,0.509749,-1.11848,1.03168

S08xS32,bsyn,-0.0207107,0.282495,-0.485126,0.440732,-0.612465,0.568183,-1.33498,1.2093

S08xS32,syn,-0.0081061,0.254812,-0.426144,0.406575,-0.545124,0.522319,-1.09955,1.2974

S08xS33,bsyn,-0.0347412,0.300271,-0.555111,0.446609,-0.718504,0.564671,-1.37783,1.16737

S08xS33,syn,-0.0185477,0.259589,-0.456445,0.400767,-0.59305,0.512931,-1.28142,1.21121

S08xS34,bsyn,-0.0207579,0.298473,-0.520849,0.463048,-0.656431,0.586974,-1.30078,1.18122

S08xS34,syn,-0.00174527,0.256448,-0.430013,0.412967,-0.559118,0.529244,-1.25832,1.11482

S08xS35,bsyn,-0.0435328,0.288884,-0.52328,0.43262,-0.659967,0.56598,-1.21704,1.19318

S08xS35,syn,-0.0297546,0.243538,-0.427748,0.377124,-0.532625,0.488439,-1.06514,1.1229

S08xS36,bsyn,-0.0437277,0.287438,-0.519809,0.42092,-0.66591,0.548352,-1.44334,1.51523

S08xS36,syn,-0.0271153,0.241482,-0.434822,0.357437,-0.559234,0.477707,-1.10172,1.4061

S08xS37,bsyn,-0.000659518,0.304331,-0.492979,0.503072,-0.65085,0.632057,-1.45281,1.23266

S08xS37,syn,0.0175883,0.245476,-0.39413,0.41587,-0.519854,0.511483,-1.18972,1.06217

S08xS38,bsyn,-0.0144624,0.286546,-0.499252,0.448389,-0.629361,0.585777,-1.55874,1.49256

S08xS38,syn,0.0124221,0.228491,-0.377749,0.372484,-0.492304,0.481818,-1.1993,1.15513

S08xS39,bsyn,-0.0184587,0.329173,-0.587208,0.507328,-0.754905,0.6487,-1.75877,1.70133

S08xS39,syn,0.0101963,0.256385,-0.420501,0.429707,-0.554376,0.549625,-1.13114,1.31597

S08xS40,bsyn,-0.0814942,0.314138,-0.600288,0.450344,-0.730582,0.598862,-1.27081,1.25134

S08xS40,syn,-0.064217,0.249803,-0.471377,0.356295,-0.579819,0.4714,-1.24578,1.03059

S09xS01,bsyn,-0.0106904,0.296764,-0.528423,0.44421,-0.686587,0.563954,-1.29815,1.22256

S09xS01,syn,0.00717268,0.233916,-0.384684,0.380861,-0.504994,0.480549,-1.21496,1.06112

S09xS02,bsyn,0.00299166,0.274192,-0.442179,0.455758,-0.587399,0.592336,-1.23853,1.36776

S09xS02,syn,0.00925281,0.233771,-0.366642,0.402971,-0.475007,0.52142,-1.05659,1.12848

S09xS03,bsyn,0.0149998,0.293618,-0.480905,0.4942,-0.606063,0.62161,-1.24516,1.25179

S09xS03,syn,0.0297497,0.222312,-0.343739,0.394875,-0.439417,0.49566,-1.12098,1.03001

S09xS04,bsyn,-0.00967282,0.256616,-0.405969,0.435405,-0.535706,0.575914,-0.997702,1.23942

S09xS04,syn,0.00617824,0.205332,-0.316877,0.362144,-0.413785,0.472704,-0.931906,0.956732

S09xS05,bsyn,-0.0377291,0.286214,-0.515002,0.422573,-0.655615,0.58155,-1.57473,1.29537

S09xS05,syn,-0.0294363,0.244372,-0.439924,0.366256,-0.554431,0.517037,-1.16552,1.3566

S09xS06,bsyn,0.00550044,0.266294,-0.442396,0.433378,-0.578803,0.568538,-1.21447,1.42931

S09xS06,syn,0.0166029,0.225132,-0.363986,0.370154,-0.486394,0.491506,-1.08849,1.23578

S09xS07,bsyn,-0.021258,0.26593,-0.464604,0.404772,-0.591062,0.56707,-1.32321,1.48568

S09xS07,syn,-0.00211765,0.189981,-0.311735,0.305089,-0.407457,0.440186,-1.23567,1.18916

S09xS08,bsyn,-0.000668184,0.299291,-0.488869,0.49603,-0.639657,0.65406,-1.24154,1.38206

S09xS08,syn,0.0163861,0.231587,-0.358196,0.400153,-0.470693,0.52918,-1.17559,1.15429

S09xS10,bsyn,-0.0115725,0.262873,-0.457558,0.404621,-0.598738,0.522105,-1.25568,1.20741

S09xS10,syn,-0.00790456,0.22651,-0.382801,0.355518,-0.495659,0.462624,-1.04409,1.14141

S09xS11,bsyn,-0.0272956,0.275626,-0.476927,0.41668,-0.617986,0.549881,-1.33763,1.50684

S09xS11,syn,-0.00191691,0.202699,-0.32626,0.334624,-0.429978,0.434072,-1.17594,1.03492

S09xS12,bsyn,-0.0382789,0.298137,-0.541901,0.432378,-0.69747,0.556219,-1.30504,1.20976

S09xS12,syn,-0.0137413,0.21981,-0.385718,0.334341,-0.50543,0.444368,-1.07824,1.15387

S09xS13,bsyn,-0.0324026,0.260565,-0.482935,0.37368,-0.598799,0.489187,-1.26508,1.41303

S09xS13,syn,-0.0144209,0.206784,-0.365941,0.310483,-0.481353,0.404905,-1.11508,0.84503

S09xS14,bsyn,-0.0436936,0.292261,-0.537604,0.418561,-0.685071,0.633134,-1.24638,1.3473

S09xS14,syn,-0.0332254,0.228962,-0.41652,0.339817,-0.526828,0.528385,-0.971345,1.05501

S09xS15,bsyn,-0.0116218,0.312878,-0.550871,0.482936,-0.732233,0.603215,-1.40875,1.17869

S09xS15,syn,0.00896026,0.215544,-0.345854,0.366933,-0.458964,0.463107,-1.00479,0.939789

S09xS16,bsyn,-0.00386433,0.296313,-0.501368,0.475331,-0.635438,0.590647,-1.20035,1.14201

S09xS16,syn,0.0172689,0.226516,-0.362979,0.386616,-0.466692,0.478808,-1.14638,1.09508

S09xS17,bsyn,-0.0199833,0.29564,-0.51901,0.45515,-0.648856,0.586154,-1.11946,1.19939

S09xS17,syn,0.00453805,0.213056,-0.350601,0.352934,-0.449728,0.462779,-0.967745,0.943342

S09xS18,bsyn,-0.020678,0.281903,-0.496037,0.439104,-0.623941,0.601615,-1.04612,1.15186

S09xS18,syn,-0.00454521,0.224128,-0.373749,0.366377,-0.480018,0.501288,-1.02806,1.04953

S09xS19,bsyn,0.0101566,0.305542,-0.522937,0.490882,-0.658512,0.619765,-1.19417,1.46004

S09xS19,syn,0.0247171,0.226842,-0.362697,0.389405,-0.473084,0.494498,-1.01491,1.13221

S09xS20,bsyn,0.0003566,0.284087,-0.487911,0.452107,-0.631837,0.570404,-1.31097,1.49138

S09xS20,syn,0.0103553,0.228239,-0.374754,0.371708,-0.503932,0.477693,-1.07423,1.08151

S09xS21,bsyn,0.00444402,0.257313,-0.412933,0.422051,-0.572688,0.540695,-1.56892,1.12319

S09xS21,syn,0.00476901,0.211728,-0.33022,0.357838,-0.451068,0.470488,-1.30753,1.00438

S09xS22,bsyn,-0.0808008,0.296768,-0.555116,0.403664,-0.723783,0.589824,-1.61427,1.38629

S09xS22,syn,-0.0561154,0.229263,-0.416957,0.32778,-0.53021,0.482755,-1.09209,1.20295

S09xS23,bsyn,-0.0199043,0.292097,-0.523276,0.448911,-0.675616,0.56378,-1.20481,1.09537

S09xS23,syn,0.000385916,0.203843,-0.329129,0.335979,-0.447112,0.433232,-1.30937,1.0932

S09xS24,bsyn,-0.0195925,0.286556,-0.497345,0.441422,-0.629125,0.567237,-1.21335,1.28975

S09xS24,syn,0.000872222,0.213031,-0.341348,0.346212,-0.445197,0.447394,-1.06081,1.09905

S09xS25,bsyn,0.0135616,0.278288,-0.449574,0.467253,-0.555886,0.61184,-1.05179,1.34894

S09xS25,syn,0.0281727,0.202692,-0.291354,0.358905,-0.38865,0.488071,-1.20519,1.17268

S09xS26,bsyn,-0.0448861,0.282757,-0.510811,0.412692,-0.656814,0.5289,-1.28278,1.14541

S09xS26,syn,-0.0167358,0.203016,-0.357541,0.302291,-0.471134,0.390916,-1.2855,0.910722

S09xS27,bsyn,0.00482405,0.301685,-0.476891,0.505138,-0.634114,0.632636,-1.91143,1.18228

S09xS27,syn,0.0195331,0.221737,-0.341389,0.376496,-0.459982,0.480781,-1.19872,1.20215

S09xS28,bsyn,-0.00596105,0.277712,-0.465053,0.447679,-0.589782,0.592083,-1.33308,1.23478

S09xS28,syn,0.00308793,0.226287,-0.370182,0.375283,-0.47575,0.504856,-0.95879,1.1595

S09xS29,bsyn,0.000334615,0.280189,-0.475334,0.454931,-0.618162,0.580562,-1.19215,1.16808

S09xS29,syn,0.0123251,0.21984,-0.35385,0.368051,-0.48027,0.478307,-1.25384,1.00458

S09xS30,bsyn,-0.0587362,0.297216,-0.571467,0.412904,-0.727476,0.575695,-1.3109,1.36764

S09xS30,syn,-0.0302044,0.211129,-0.384138,0.309861,-0.495771,0.435477,-1.0464,0.940896

S09xS31,bsyn,-0.000364066,0.278167,-0.4791,0.440577,-0.611139,0.555419,-1.30929,1.08148

S09xS31,syn,0.0174888,0.197494,-0.313597,0.336591,-0.416419,0.433619,-1.08495,1.11739

S09xS32,bsyn,-0.0112831,0.293891,-0.50276,0.467801,-0.640041,0.586563,-1.37171,1.26417

S09xS32,syn,0.00258006,0.230173,-0.377251,0.377898,-0.491963,0.482615,-1.25268,1.1062

S09xS33,bsyn,-0.0211175,0.281342,-0.52164,0.412983,-0.662994,0.524323,-1.17955,1.11629

S09xS33,syn,-0.00665231,0.230389,-0.399654,0.360206,-0.532395,0.463369,-1.43044,1.13131

S09xS34,bsyn,0.00729485,0.280544,-0.446102,0.472167,-0.565871,0.613819,-1.25521,1.48241

S09xS34,syn,0.0196058,0.220726,-0.336253,0.389675,-0.451207,0.510562,-1.21621,1.1414

S09xS35,bsyn,-0.0442027,0.271252,-0.509645,0.386257,-0.636577,0.50429,-1.18346,1.08129

S09xS35,syn,-0.0331507,0.233539,-0.423259,0.346408,-0.531558,0.455242,-1.0397,1.02668

S09xS36,bsyn,-0.0255087,0.284906,-0.490628,0.438574,-0.656508,0.577363,-1.45858,1.55278

S09xS36,syn,-0.0104027,0.206106,-0.351558,0.326744,-0.440664,0.439595,-0.924477,1.10565

S09xS37,bsyn,-0.00718756,0.281581,-0.475679,0.457968,-0.62687,0.587205,-1.2298,1.21374

S09xS37,syn,-0.00144697,0.226916,-0.379616,0.357336,-0.509775,0.464535,-1.33265,1.0204

S09xS38,bsyn,-0.00322208,0.294408,-0.503608,0.472443,-0.623821,0.607988,-1.18461,1.19238

S09xS38,syn,0.00802262,0.251195,-0.406302,0.422658,-0.521076,0.541618,-1.08065,1.05714

S09xS39,bsyn,-0.0121379,0.27878,-0.469961,0.447581,-0.587881,0.573217,-1.09546,1.13823

S09xS39,syn,0.00307202,0.242045,-0.393477,0.396882,-0.520147,0.503378,-1.27152,1.1472

S09xS40,bsyn,-0.0061313,0.291624,-0.49606,0.463,-0.623375,0.596653,-1.12886,1.34295

S09xS40,syn,0.00991185,0.228533,-0.36634,0.382056,-0.461874,0.501267,-1.00662,1.11986

S10xS01,bsyn,-0.0227007,0.323885,-0.549753,0.508853,-0.690109,0.665769,-1.3099,1.53018

S10xS01,syn,-0.00488619,0.264517,-0.439804,0.430181,-0.556325,0.553826,-1.17101,1.16044

S10xS02,bsyn,-0.0176572,0.316627,-0.554392,0.491492,-0.705459,0.628997,-1.49522,1.50947

S10xS02,syn,-0.000246199,0.256533,-0.441478,0.408655,-0.56721,0.516946,-1.46379,1.34608

S10xS03,bsyn,0.00519327,0.318469,-0.521148,0.526296,-0.649215,0.675194,-1.19208,1.39828

S10xS03,syn,0.0251938,0.255547,-0.405847,0.432207,-0.527668,0.553591,-1.09991,1.15391

S10xS04,bsyn,-0.0121391,0.27272,-0.459906,0.434675,-0.584161,0.583739,-1.38228,1.19567

S10xS04,syn,0.00923382,0.230357,-0.367126,0.393002,-0.465182,0.512467,-1.00835,1.07225

S10xS05,bsyn,-0.0331822,0.312353,-0.548132,0.479609,-0.66685,0.628737,-1.32023,1.32566

S10xS05,syn,-0.0193633,0.271148,-0.474007,0.418323,-0.586036,0.556539,-1.10415,1.21324

S10xS06,bsyn,-0.017312,0.311067,-0.527695,0.498141,-0.659569,0.635432,-1.17703,1.35748

S10xS06,syn,0.00285201,0.252826,-0.417046,0.412527,-0.541026,0.533761,-1.20579,1.24639

S10xS07,bsyn,-0.0158375,0.317768,-0.530186,0.517733,-0.673761,0.682353,-1.22287,1.58728

S10xS07,syn,-0.000229302,0.263803,-0.439298,0.433546,-0.559464,0.580264,-1.21528,1.08028

S10xS08,bsyn,0.00315846,0.301631,-0.50556,0.49437,-0.63671,0.615468,-1.25166,1.23148

S10xS08,syn,0.0141882,0.252432,-0.412174,0.422775,-0.522436,0.538348,-1.14382,1.14864

S10xS09,bsyn,0.0117847,0.271472,-0.435445,0.454665,-0.572709,0.581742,-1.11316,1.45284

S10xS09,syn,0.0223961,0.237656,-0.363371,0.407799,-0.480096,0.520426,-1.16563,1.07405

S10xS11,bsyn,-0.0189188,0.285411,-0.477339,0.458835,-0.591589,0.601332,-1.19231,1.40955

S10xS11,syn,-0.00589863,0.247559,-0.408479,0.413756,-0.513916,0.536882,-0.981459,1.18271

S10xS12,bsyn,-0.0353353,0.309339,-0.551411,0.464098,-0.701341,0.591474,-1.37138,1.33015

S10xS12,syn,-0.0152587,0.248197,-0.42755,0.389105,-0.536666,0.496258,-0.91523,1.23885

S10xS13,bsyn,-0.0126486,0.284813,-0.484147,0.453013,-0.618211,0.574518,-1.15616,1.26128

S10xS13,syn,-0.00287188,0.243267,-0.413686,0.389417,-0.524943,0.496984,-1.03648,1.2794

S10xS14,bsyn,-0.0516919,0.296351,-0.528101,0.44241,-0.64221,0.643876,-1.41132,1.34735

S10xS14,syn,-0.0384581,0.242564,-0.432266,0.365902,-0.53498,0.551658,-1.17586,1.1982

S10xS15,bsyn,0.0108348,0.304835,-0.489016,0.527336,-0.620392,0.675052,-1.25492,1.47686

S10xS15,syn,0.0245334,0.237684,-0.370778,0.415214,-0.48382,0.53162,-1.07502,1.33364

S10xS16,bsyn,0.0178963,0.288914,-0.465132,0.487113,-0.58691,0.622222,-1.13305,1.36309

S10xS16,syn,0.0255186,0.258043,-0.401843,0.440449,-0.521979,0.558656,-1.17616,1.31775

S10xS17,bsyn,-0.000455343,0.310671,-0.492208,0.51719,-0.622505,0.688957,-1.35337,1.58727

S10xS17,syn,0.0110964,0.24934,-0.38826,0.428534,-0.504181,0.546902,-1.26618,1.19409

S10xS18,bsyn,-0.0346694,0.335603,-0.615072,0.502349,-0.777905,0.66384,-1.39759,1.32094

S10xS18,syn,-0.0053303,0.25506,-0.443462,0.393499,-0.584408,0.533811,-1.30865,1.13246

S10xS19,bsyn,0.00341665,0.279472,-0.48371,0.438459,-0.624453,0.554877,-1.36098,1.11524

S10xS19,syn,0.014573,0.240974,-0.398608,0.4015,-0.517698,0.502116,-1.11708,0.989751

S10xS20,bsyn,0.000164414,0.289582,-0.475912,0.483027,-0.592346,0.621384,-1.18069,1.33105

S10xS20,syn,0.0100644,0.251648,-0.404661,0.427234,-0.516612,0.548863,-1.15926,1.21986

S10xS21,bsyn,-0.00240347,0.303967,-0.503704,0.496018,-0.639187,0.633983,-1.1784,1.42449

S10xS21,syn,0.00788603,0.256062,-0.415034,0.425141,-0.536525,0.53793,-1.16309,1.164

S10xS22,bsyn,-0.0644517,0.310634,-0.569245,0.462213,-0.689885,0.631921,-1.18623,1.51327

S10xS22,syn,-0.0441163,0.245688,-0.447361,0.358678,-0.555128,0.505712,-1.09716,1.30787

S10xS23,bsyn,-0.0157514,0.319753,-0.551952,0.495937,-0.708499,0.633572,-1.36228,1.36717

S10xS23,syn,0.0027413,0.264432,-0.445555,0.431959,-0.574704,0.544504,-1.19332,1.3035

S10xS24,bsyn,-0.0167731,0.310353,-0.524465,0.500258,-0.656625,0.634883,-1.22705,1.20394

S10xS24,syn,-0.00314029,0.262963,-0.437091,0.429221,-0.55304,0.545645,-1.24029,1.1566

S10xS25,bsyn,0.00843574,0.286852,-0.461756,0.487881,-0.580641,0.623878,-1.17539,1.41943

S10xS25,syn,0.0165866,0.245128,-0.383168,0.414032,-0.496881,0.545518,-1.18918,1.31034

S10xS26,bsyn,-0.0256962,0.29011,-0.497792,0.447464,-0.650366,0.586159,-1.38928,1.34219

S10xS26,syn,-0.00462362,0.217688,-0.372107,0.343309,-0.495298,0.441164,-1.12867,0.999274

S10xS27,bsyn,0.000735371,0.299503,-0.485122,0.502845,-0.603792,0.644139,-1.19407,1.46708

S10xS27,syn,0.0190908,0.238146,-0.364425,0.427424,-0.467874,0.545168,-0.973734,1.05115

S10xS28,bsyn,-0.0138011,0.303754,-0.5215,0.49091,-0.648797,0.628238,-1.1984,1.15704

S10xS28,syn,0.000808084,0.252062,-0.405591,0.41795,-0.517528,0.554276,-1.03279,1.31809

S10xS29,bsyn,-0.0201948,0.320627,-0.545573,0.500576,-0.674943,0.633864,-1.62081,1.55291

S10xS29,syn,0.000531358,0.265408,-0.453058,0.425821,-0.567849,0.546417,-1.23559,1.42967

S10xS30,bsyn,-0.0648434,0.306266,-0.577909,0.425548,-0.721229,0.575878,-1.40459,1.13313

S10xS30,syn,-0.0499904,0.258542,-0.48734,0.365148,-0.607457,0.503289,-1.13284,1.10525

S10xS31,bsyn,-0.00665695,0.314814,-0.5252,0.499718,-0.695977,0.647663,-1.35401,1.69546

S10xS31,syn,0.0139704,0.254256,-0.410905,0.42055,-0.546477,0.54443,-1.13979,1.61487

S10xS32,bsyn,-0.00289528,0.308988,-0.514406,0.500253,-0.653887,0.640465,-1.28585,1.36086

S10xS32,syn,0.00537122,0.276498,-0.443465,0.463346,-0.570963,0.596704,-1.30382,1.28967

S10xS33,bsyn,-0.0186963,0.30143,-0.530225,0.465831,-0.68562,0.59363,-1.29781,1.27341

S10xS33,syn,-0.00575767,0.253755,-0.424937,0.404533,-0.557962,0.519168,-1.21246,1.11396

S10xS34,bsyn,-0.00586837,0.317501,-0.522492,0.525674,-0.662752,0.66606,-1.29512,1.4593

S10xS34,syn,0.0106569,0.263637,-0.412464,0.443786,-0.540818,0.574339,-1.16524,1.23698

S10xS35,bsyn,-0.0527882,0.320803,-0.588738,0.475276,-0.715542,0.609402,-1.28018,1.3784

S10xS35,syn,-0.0290722,0.25322,-0.448582,0.392786,-0.565317,0.503991,-1.15614,1.16198

S10xS36,bsyn,-0.019496,0.306816,-0.507609,0.497007,-0.636397,0.664894,-1.28655,1.26316

S10xS36,syn,-0.00541104,0.261073,-0.414627,0.432035,-0.534426,0.582577,-1.01552,1.24464

S10xS37,bsyn,-0.00141566,0.304993,-0.507665,0.484906,-0.649529,0.615394,-1.3799,1.18359

S10xS37,syn,0.0195927,0.246227,-0.394106,0.41305,-0.52286,0.516438,-1.2954,1.18148

S10xS38,bsyn,-0.0043548,0.319664,-0.536672,0.512363,-0.673816,0.64347,-1.36255,1.33295

S10xS38,syn,0.00892608,0.276609,-0.450589,0.451625,-0.579232,0.583047,-1.1172,1.33647

S10xS39,bsyn,-0.0153908,0.320958,-0.566431,0.504821,-0.712588,0.634956,-1.26006,1.41242

S10xS39,syn,0.00739783,0.25902,-0.432539,0.43085,-0.556674,0.540411,-1.13834,1.07032

S10xS40,bsyn,-0.0175771,0.304348,-0.514246,0.485471,-0.645789,0.623157,-1.29446,1.21642

S10xS40,syn,-0.00256618,0.250195,-0.414271,0.412213,-0.525605,0.525281,-1.06738,1.13036

S11xS01,bsyn,0.0213142,0.313987,-0.515306,0.52821,-0.651704,0.657591,-1.26762,1.33751

S11xS01,syn,0.0298802,0.27565,-0.443715,0.470403,-0.571928,0.590307,-1.18284,1.23271

S11xS02,bsyn,0.0236463,0.288851,-0.463007,0.482358,-0.60085,0.616028,-1.34224,1.31857

S11xS02,syn,0.0281695,0.246122,-0.384393,0.426033,-0.501684,0.55281,-1.04705,1.23776

